x1,x2,x3,y1,y2
-12.53310799,12.52749301,-12.2845589,-0.167217733,-4.057916288
-18.36524539,18.33613913,-18.05733787,-0.202861437,-5.95767245
-24.7918838,25.23638445,-25.00124257,-0.563704527,-8.226642614
-30.32281728,33.33571584,-31.98101443,-1.799906806,-10.79108711
-34.66921782,42.455084,-37.88253702,-2.963985159,-13.13528664
-37.89823606,52.17233361,-42.71486306,-3.955660511,-14.94147879
-40.07478814,60.9735956,-46.44991763,-4.247697099,-15.80727531
-41.16529871,68.77728077,-49.05080225,-4.472697625,-16.76210948
-41.19440496,75.35197147,-50.55109224,-4.437804495,-17.08044483
-41.01191791,80.85465813,-50.97319024,-4.28528313,-17.23182028
-41.04772777,85.25039034,-50.74480927,-4.293591018,-17.16478422
-41.14175014,88.54317879,-50.89257508,-4.242082112,-17.24224811
-41.09809076,90.75594179,-50.42905223,-4.39036359,-17.19750011
-41.13504654,91.90987879,-50.61383111,-4.233946112,-17.0809032
-41.15521465,91.99983316,-50.74589789,-4.37896173,-17.35065173
-40.94470996,91.43088607,-50.77053507,-4.172009374,-17.11659847
-41.24367933,91.65376666,-50.47947251,-4.349855474,-17.29753854
-40.94917903,91.94712105,-50.59028255,-4.243514507,-17.15618985
-41.15630327,91.7007492,-50.70447304,-4.246551183,-17.28252704
-41.10370574,91.40281114,-50.53768502,-4.305336653,-17.26654152
-41.20448902,91.69158187,-50.29916269,-4.303388596,-17.16025785
-41.09024124,91.97863373,-50.53092412,-4.349683586,-17.24757662
-40.94809041,91.54490467,-50.56455674,-4.227357097,-17.20431831
-41.2346839,91.66350694,-50.73695974,-4.2816162,-17.29599155
-41.13728107,92.06916106,-50.85006161,-4.302299977,-17.32744694
-40.94470996,91.72424046,-50.51413646,-4.229018675,-17.28138113
-40.99959931,91.83711315,-50.71123394,-4.222200477,-17.25932225
-41.06789588,91.98493626,-50.81195992,-4.277891975,-17.36165252
-41.08691808,91.6056382,-50.5108133,-4.289007356,-17.27209921
-41.1137898,91.76205568,-50.72578707,-4.273709383,-17.28636586
-41.27055105,91.82622695,-50.81642899,-4.310550569,-17.40903613
-40.99174979,91.87550132,-50.7850882,-4.252681832,-17.32372271
-41.02870557,91.72997004,-50.90489367,-4.227242505,-17.42124013
-41.26379015,91.60334637,-50.54100818,-4.348022009,-17.36423083
-41.24700249,91.73226187,-50.53991956,-4.299034117,-17.31312299
-41.00068793,91.74200216,-50.5746408,-4.340860036,-17.3768359
-41.12163932,91.74085624,-50.64517191,-4.261619973,-17.26470806
-41.13057746,91.82049737,-50.7850882,-4.320749218,-17.4283448
-41.19217043,92.03879429,-50.88363694,-4.307743076,-17.39998339
-41.00853745,91.70304103,-50.68545084,-4.243342619,-17.43092311
-41.2414448,91.90873287,-50.66757456,-4.281902679,-17.37059066
-41.09024124,91.75804497,-50.69776943,-4.341547586,-17.44404385
-41.08353763,91.63371313,-50.78846865,-4.165534951,-17.34538052
-41.08915262,91.55521792,-50.50296378,-4.329744655,-17.49578194
-40.97719666,91.40510297,-50.55332677,-4.185473882,-17.24356591
-41.132812,91.66694469,-50.72240662,-4.29152837,-17.56488065
-40.98728072,91.42057283,-50.50966739,-4.255546621,-17.32469674
-41.13166608,91.46755537,-50.47271161,-4.243800986,-17.41522407
-41.16191826,92.0645774,-50.84559254,-4.30619609,-17.45212255
-40.98166573,91.76320159,-50.75042425,-4.24672307,-17.49165664
-41.11825887,91.61251369,-50.60374706,-4.242024817,-17.38852424
-41.07683402,91.84742639,-50.71679163,-4.252624536,-17.51509061
-41.21342716,91.86289625,-50.65296413,-4.304878287,-17.44478869
-41.03878963,91.93680781,-50.8489157,-4.251020254,-17.51411659
-41.16306417,91.57068778,-50.58804801,-4.263682621,-17.49119827
-41.23915297,91.84284273,-50.71570301,-4.280814059,-17.47653055
-41.17314823,92.12531092,-50.83550849,-4.304190737,-17.57909
-41.12049341,91.78440103,-50.65857912,-4.291184595,-17.51640842
0,0,0,0.00787244,0
-0.574367271,0.565410795,-0.495994093,0.000635983,-0.127253926
-2.259407499,2.252686704,-2.129529426,-0.074427218,-0.662339211
-5.036075566,5.02487997,-4.864772644,-0.127437273,-1.562398612
-8.921182053,8.895398953,-8.631208113,-0.178441976,-2.825942437
-13.9707164,13.95278282,-11.83782371,-0.353996244,-4.225162669
-20.05140289,20.02561978,-13.9707164,-1.002613116,-5.611835124
-26.31010736,27.21813087,-15.04105885,-2.136874745,-6.932159068
-31.46930583,34.64681517,-15.14407667,-3.849331003,-8.027253301
-35.5559846,40.98390027,-15.23139543,-4.96705707,-8.311841438
-38.58905128,46.30547497,-15.18326698,-5.696718822,-8.59092918
-40.45322676,50.44137082,-14.98061181,-6.400941248,-8.808423959
-41.2414448,53.48343294,-14.94251011,-6.583256418,-8.761670603
-41.23244936,55.45394938,-15.07239965,-6.646510959,-8.940949097
-40.90443102,56.3171676,-15.12167402,-6.490952917,-8.851052019
-41.23244936,56.17725131,-15.049997,-6.553176134,-8.898492925
-41.06566135,56.20968072,-15.20561233,-6.521033202,-8.973607692
-41.23582981,56.06300352,-14.91901884,-6.500865087,-8.908290503
-41.02647103,56.00370239,-14.92010746,-6.525788751,-8.936308139
-40.90890009,56.00370239,-15.16086433,-6.440990998,-8.917858898
-41.25038294,56.3171676,-15.08133779,-6.493817706,-8.995265496
-41.02532512,56.06976442,-15.19105921,-6.47788948,-9.039096768
-41.19772812,56.08764071,-14.91901884,-6.469295113,-8.926166786
-40.97605075,56.20297711,-15.18103244,-6.450845872,-9.074562855
-41.01862151,56.11451243,-14.94927102,-6.426667053,-8.974066058
-41.23021482,56.04398132,-14.91231524,-6.488546495,-8.985467918
-41.07345357,56.28021182,-15.07801463,-6.441105589,-9.054738515
-41.0689845,56.1962735,-15.07801463,-6.399623445,-9.032450457
-41.11825887,56.07199896,-15.07910325,-6.490150776,-9.084589616
-41.05334275,55.99923332,-14.9291029,-6.462706098,-8.992286116
-41.23359528,56.35074293,-15.17094839,-6.491525875,-9.085563645
-41.12049341,56.17610539,-15.14184213,-6.495364692,-9.115185563
-41.11487842,56.07532211,-14.95597462,-6.435719786,-9.059723248
-40.92792229,56.18618945,-15.25712124,-6.406155164,-9.152599707
-41.03426326,56.06300352,-15.05446607,-6.376246767,-9.127274972
-41.22912621,56.09663614,-14.84063822,-6.454226323,-9.087110631
-40.99507295,56.0552113,-15.05114291,-6.423802264,-9.115586633
-41.08468354,56.1637868,-15.09365638,-6.4382408,-9.121946465
-41.20781218,56.13130009,-15.00748353,-6.444027674,-9.15065165
-41.20225448,56.14029553,-14.96267823,-6.45548683,-9.155636383
-41.03317464,56.04845039,-15.09256776,-6.437037589,-9.14956303
-41.01191791,56.22199931,-15.18773605,-6.390570712,-9.160621116
-41.10479436,56.21082663,-15.25379808,-6.450101027,-9.208806866
-41.27278559,56.08987524,-14.89438166,-6.492614495,-9.180445456
-41.03764371,56.22537976,-14.98840403,-6.427812968,-9.147156608
-41.0689845,56.19403897,-15.18659013,-6.439845082,-9.238600672
-41.1137898,56.13806099,-14.95259417,-6.478004071,-9.180846526
-40.96934714,56.02833957,-15.1015059,-6.421395841,-9.184857231
-41.06566135,56.22537976,-15.09818275,-6.428958884,-9.229146868
-41.1585378,56.19736212,-15.08586415,-6.502698552,-9.204509683
-41.19887403,56.07308758,-14.92010746,-6.491755058,-9.233501347
-41.15968372,56.13130009,-15.06793058,-6.473248521,-9.211385177
-41.04772777,56.1189815,-14.96938183,-6.504245538,-9.240835207
-40.92345322,55.97006977,-15.24480265,-6.386502711,-9.216312614
-41.12049341,56.182809,-14.95150555,-6.462534211,-9.304720001
-41.17647138,56.04065817,-15.049997,-6.448783224,-9.213046754
-41.19887403,56.27127368,-15.02650573,-6.48086886,-9.32958637
-41.2346839,56.03280865,-14.91678431,-6.520402948,-9.210583036
-41.12387386,56.18395491,-15.09703683,-6.484020128,-9.29876124
-41.24367933,56.24216742,-15.01304122,-6.475540353,-9.270514421
-41.18770136,56.08987524,-15.06455012,-6.474680916,-9.333826257
-41.12272794,56.09887068,-14.94027558,-6.527335737,-9.29836017
-41.03540917,56.0171096,-15.00301446,-6.439845082,-9.279968225
-0.032469174,0.0313495,0.024631742,0.004216969,0
-0.882263331,0.857631876,0.785977774,-0.057817171,-0.019022199
-2.841612833,2.809143315,2.682622774,-0.652724979,-0.057009301
-5.938478363,5.878031316,5.712331922,-1.649098585,-0.083938317
-10.04417933,10.04526795,9.803422466,-2.985178868,-0.116711503
-15.37469218,14.28756206,14.09722548,-4.610889315,-0.191768974
-21.7129232,17.43819968,17.32286327,-5.681518251,-0.263732473
-27.7431894,19.5285216,19.4579905,-6.167157279,-0.428114065
-32.649427,20.54288608,20.51939481,-6.492081644,-0.464726068
-36.49867206,20.63696575,20.63135077,-7.078675835,-0.484722295
-39.16899916,20.62911623,20.63243939,-7.656732954,-0.490795647
-40.79247507,20.49028856,20.51269121,-8.031791127,-0.501968324
-41.28957325,20.47235498,20.50484168,-8.1665508,-0.501968324
-41.01862151,20.58431093,20.58654547,-8.09556133,-0.508671931
-41.02194467,20.58654547,20.57869594,-8.063991355,-0.513083706
-41.23691843,20.4992267,20.54288608,-8.074361891,-0.521448889
-40.89990466,20.4992267,20.51154529,-7.990710053,-0.521448889
-41.21789623,20.52609842,20.53056749,-8.063532989,-0.521448889
-41.14851104,20.59886406,20.59777544,-8.055855354,-0.525001228
-41.02870557,20.48690811,20.50707622,-8.033853775,-0.525001228
-40.97049306,20.53171341,20.54065155,-7.982459461,-0.529413003
-41.08353763,20.5249525,20.51716028,-7.977532024,-0.529413003
-41.05557729,20.61565172,20.62464716,-7.98165732,-0.544138018
-41.11040935,20.55858513,20.54958969,-7.991340307,-0.550096779
-41.03649779,20.5249525,20.51377983,-7.925622048,-0.551128103
-41.12049341,20.54512062,20.55635059,-7.989793321,-0.561785118
-41.02870557,20.5059303,20.50037261,-7.916683906,-0.571238922
-41.28172373,20.63696575,20.62573578,-8.003888082,-0.57479126
-40.99621886,20.4992267,20.49252309,-7.945159908,-0.579088444
-41.2223653,20.61009403,20.6078595,-7.932325654,-0.583156444
-40.99174979,20.48352765,20.47126636,-7.939831401,-0.583156444
-41.01862151,20.56190828,20.56414282,-7.892562383,-0.58688067
-41.23806435,20.5820764,20.58322231,-7.983261602,-0.594099938
-41.02647103,20.51039938,20.50484168,-7.878925987,-0.593698867
-41.23582981,20.62241262,20.61788626,-7.940175176,-0.597022023
-41.14851104,20.46450546,20.47350089,-7.904766384,-0.607048784
-41.00068793,20.48581949,20.50146123,-7.863055056,-0.622060278
-40.93800635,20.48467357,20.4802045,-7.826672236,-0.630941124
-41.14175014,20.52162935,20.52724433,-7.915652582,-0.622060278
-40.95593993,20.46227092,20.47458951,-7.823692856,-0.626414757
-41.12163932,20.53394794,20.53056749,-7.896630383,-0.626414757
-41.07345357,20.49584625,20.52271797,-7.890671622,-0.626414757
-40.94362134,20.5249525,20.51154529,-7.860648634,-0.633805913
-41.2414448,20.5697578,20.5697578,-7.965557206,-0.63724366
-41.07683402,20.5955409,20.58545685,-7.890213256,-0.640795998
-40.98728072,20.53618248,20.52724433,-7.872336973,-0.640795998
-41.23021482,20.53171341,20.54288608,-7.982344869,-0.645551548
-41.07236495,20.53280203,20.53503656,-7.89342182,-0.654145915
-41.12610839,20.55743921,20.5630542,-7.946878782,-0.654145915
-41.27163967,20.6268817,20.62573578,-7.93278402,-0.654145915
-41.14851104,20.49028856,20.47235498,-7.90482368,-0.654145915
-41.13728107,20.53618248,20.55520467,-7.969396023,-0.659302535
-40.91113463,20.54065155,20.52271797,-7.826672236,-0.670532508
-41.04434732,20.53503656,20.54626653,-7.878582213,-0.670532508
-41.07345357,20.47796996,20.47905858,-7.941722162,-0.682736509
-41.10708619,20.544032,20.55182422,-7.872566156,-0.688523382
-40.90666556,20.46227092,20.4611823,-7.870847282,-0.692476791
-41.07906856,20.51939481,20.53056749,-7.921439456,-0.695971834
-40.99621886,20.48129312,20.48352765,-7.910324075,-0.706227778
-40.99959931,20.53394794,20.52833295,-7.863857197,-0.706227778
-41.11040935,20.54288608,20.54065155,-7.932898612,-0.706227778
-41.02309058,20.57199234,20.55858513,-7.889468411,-0.718374484
-41.12496248,20.5630542,20.56190828,-7.982574052,-0.718374484
-0.137713844,-0.135474725,0.10188622,0.012771229,0.007219268
-1.25846169,-1.265176755,1.1632934,0.001334992,0.342456874
-3.494355001,-3.521220992,3.361119395,0.033220093,1.026224707
-6.844267342,-6.8353292,6.649461691,-0.006262429,2.10584908
-11.2746062,-10.51664033,11.02720302,-0.047584145,3.42038615
-16.79213247,-13.13098945,16.47419819,-0.466072518,4.775660518
-23.25687257,-14.69063787,23.06315554,-1.469344536,6.072607783
-29.04197013,-15.14069622,30.66430012,-3.247066417,7.353454934
-33.66493739,-14.83502323,37.61496573,-4.929155912,8.181092469
-37.19286772,-14.97385091,43.49855474,-5.826178636,8.283823802
-39.61796889,-15.0186562,48.293925,-6.568617346,8.621353239
-40.96934714,-14.95482871,51.94280672,-7.030421329,8.66329375
-41.19440496,-14.94589056,54.48994789,-7.087774405,8.704145641
-41.12496248,-15.10597497,55.95889709,-7.039302175,8.727350431
-40.99621886,-15.05446607,56.37205696,-6.981719917,8.719615501
-41.09253307,-15.13846168,56.10219383,-6.9290078,8.731647615
-41.11825887,-14.92348792,56.10110521,-6.997533552,8.75737342
-41.06113498,-15.05114291,56.13691508,-6.870967175,8.676471779
-41.13728107,-14.94027558,56.02719366,-6.935195744,8.764134322
-40.98504618,-15.16647932,56.25786647,-6.863289541,8.731991389
-41.19325905,-15.02427119,56.20412303,-6.917892418,8.740299277
-41.07236495,-15.14069622,56.05629991,-6.860138273,8.737491784
-41.15968372,-15.1396076,56.30599492,-6.88569219,8.771181703
-40.90666556,-15.27728935,56.20521165,-6.832922777,8.750096856
-41.14736513,-15.04105885,56.10895474,-6.873602781,8.738465812
-40.98728072,-15.06122697,55.9790652,-6.852116864,8.729699558
-41.0880067,-15.02982888,56.23208337,-6.835959454,8.731647615
-41.10817481,-15.16756794,56.09102116,-6.892796867,8.735142657
-41.08130309,-14.98508088,55.96227754,-6.844553821,8.723282431
-41.10932073,-14.93133744,56.07199896,-6.853262779,8.699504682
-41.14066152,-14.97276229,56.13691508,-6.889301824,8.706437472
-41.08691808,-14.9291029,56.02272459,-6.883400359,8.684321301
-41.12943155,-15.12390855,56.12459648,-6.811666043,8.720245755
-41.03764371,-14.98840403,56.03280865,-6.911131516,8.764478096
-41.01862151,-15.11158996,56.20635756,-6.788060182,8.644672621
-41.10817481,-14.96382414,55.96227754,-6.905803009,8.775306999
-41.07906856,-14.95035964,56.01934414,-6.88678081,8.616654985
-40.95817446,-15.20675825,56.20521165,-6.854752469,8.711536796
-40.95141356,-15.22245729,55.95219348,-6.848564525,8.730157924
-41.08577216,-15.10597497,56.13021147,-6.855726498,8.690394653
-41.02979419,-15.10265182,56.24554787,-6.856012977,8.729470375
-41.2794892,-14.93242606,56.13244601,-6.871540133,8.702598654
-41.07236495,-15.04552793,56.2724196,-6.90035991,8.714000515
-41.16862186,-14.94142149,56.11565834,-6.898526445,8.679508455
-41.02532512,-15.15524934,55.9980874,-6.915142221,8.685524512
-40.99174979,-15.20561233,56.35526929,-6.864951118,8.706666655
-40.96934714,-15.00410308,56.10442837,-6.904141431,8.666502313
-41.0880067,-15.03435525,56.1257424,-6.845355962,8.653152397
-41.21789623,-14.97161637,56.04398132,-6.965218732,8.706380176
-40.90775418,-15.02203666,55.96783523,-6.846845652,8.646219607
-40.97381621,-15.02650573,55.97791929,-6.884832754,8.679393864
-40.9861348,-15.1205281,55.98914926,-6.856929709,8.646677974
-41.14627651,-14.99401902,56.21753024,-6.895260586,8.690337358
-41.22351122,-15.05784652,56.12683102,-6.943904702,8.659053862
-40.98166573,-14.9861695,56.20744618,-6.867873203,8.665356398
-41.2033431,-15.11497041,56.20968072,-6.893255233,8.646620678
-41.17870592,-15.06455012,56.07646803,-6.956165999,8.684378597
-41.1518342,-14.94027558,56.02833957,-6.916631911,8.604852055
-41.00183385,-15.04443931,56.19180443,-6.900016135,8.669195215
-41.13951561,-15.23139543,56.260101,-6.874003851,8.642552678
-40.89990466,-14.99516494,55.88166238,-6.918236193,8.688045526
-41.07568811,-15.10374044,56.03951225,-6.850913652,8.579298137
-41.12496248,-15.10597497,56.25001695,-6.974443353,8.703973753
-0.310136325,-0.304537954,0.260872841,-0.014289567,0.04113837
-1.739900936,-1.706308421,1.617860926,0.016461077,0.4656428
-4.241142462,-4.18739902,4.053046147,0.020970255,1.237703429
-7.885503543,-7.854162751,7.612317266,0.035746837,2.413183642
-12.59917003,-12.56668332,12.26101034,0.017074142,3.938397292
-18.44133419,-18.34284274,18.03270069,-0.00842248,5.82720996
-24.87249896,-25.24646851,24.88034848,-0.683469895,8.013788793
-30.33851632,-32.17358555,32.91029468,-2.00525488,10.43682731
-34.74645253,-38.08966126,41.97362756,-3.258886536,12.78389162
-37.98887799,-42.81558904,51.72112935,-4.472697625,14.91454977
-40.13408927,-46.4476831,60.56049303,-5.005491079,15.86399814
-41.18540953,-48.99929334,68.35672975,-5.134406582,16.61583335
-41.12943155,-50.42572907,75.09012976,-5.179039995,17.0591881
-40.94247542,-50.81195992,80.62891276,-4.941548989,17.06841272
-41.10594028,-50.55894176,85.08136779,-5.009559079,17.16948247
-41.19440496,-50.45368941,88.44692188,-5.045884603,16.9831566
-40.98504618,-50.77053507,90.71411587,-4.927912593,17.14931436
-41.07797994,-50.62609241,91.87779315,-4.939944707,17.08233559
-41.16753324,-50.63394193,91.97863373,-4.972259526,17.12421881
-41.19217043,-50.83659711,91.6572044,-4.937767467,17.10748844
-41.17647138,-50.40109189,91.4251565,-4.978160992,17.13602174
-40.97158168,-50.53877364,91.6572044,-4.899551182,16.99301147
-40.97381621,-50.51637099,91.55063425,-4.886831519,17.0957428
-41.26379015,-50.73134476,91.92248386,-4.87663287,17.07345475
-41.20448902,-50.51637099,91.84628048,-4.995636204,17.15544501
-40.94247542,-50.40556096,91.44979368,-4.88505535,16.99685029
-41.14289606,-50.73587113,91.8405509,-4.863397545,17.0320299
-41.18094045,-50.85453068,91.97061232,-4.91112493,17.218012
-41.07797994,-50.37868924,91.63485905,-4.899608478,16.99919942
-41.27610874,-50.41896817,91.66350694,-4.893535125,17.03861891
-41.11264389,-50.51528237,91.69043595,-4.918000423,17.04171288
-41.0432587,-50.65187551,91.62454581,-4.847068248,17.05958917
-41.00183385,-50.75042425,91.97634189,-4.859902503,17.04234314
-41.18770136,-50.74813242,91.77236892,-4.816472302,17.12960461
-41.06789588,-50.2611183,91.3300455,-4.979765274,16.97673947
-41.10817481,-50.55000362,91.68699821,-4.822545655,16.96189986
-41.0880067,-50.63955692,91.61251369,-4.961201441,17.09889407
-41.19549358,-50.50743285,91.67840384,-4.843286727,16.97805727
-41.132812,-50.77391552,91.94712105,-4.94750775,17.1283441
-41.01971013,-50.60260114,91.49219256,-4.864887236,17.03277474
-41.13504654,-50.56455674,91.71507314,-4.935590228,17.03661356
-41.02309058,-50.55447269,91.99868725,-4.925334283,17.00051722
-41.12049341,-50.75151287,91.77580667,-4.866720701,16.9884851
-41.07906856,-50.8489157,91.69043595,-4.923157043,17.11281695
-41.12719701,-50.70114988,91.8147678,-4.846667178,17.00773649
-41.05443137,-50.48726474,91.62912947,-4.913416761,17.06669384
-41.23136074,-50.64740644,91.67152835,-4.878294448,16.91973017
-40.93909497,-50.65411005,91.6314213,-4.958680427,17.09070078
-41.03987825,-50.65187551,91.76663934,-4.814524245,16.90517704
-40.93800635,-50.38539284,91.42859424,-4.913645944,17.0469841
-41.2861928,-50.46824254,91.66465285,-4.884711575,16.83304165
-41.19102451,-50.43466721,91.73569962,-5.010991473,17.05214072
-41.08244901,-50.85115023,91.86518808,-4.853256192,16.90769806
-41.12049341,-50.87578742,91.7523154,-4.92183924,17.10313396
-41.16976778,-50.66195957,91.71736497,-4.885227237,16.94270578
-40.94585587,-50.78846865,91.72080272,-4.909520648,17.01736218
-41.03764371,-50.68212768,91.6938737,-4.820941373,16.96018099
-40.96820123,-50.46938845,91.66923652,-4.959024201,16.94270578
-41.00292247,-50.67983585,91.62912947,-4.850391403,16.8690234
-41.28510418,-50.89933598,91.89899259,-4.910208197,17.06262584
-40.99398433,-50.41226456,91.71392722,-4.959482568,16.97278606
-40.99959931,-50.59142846,91.66579877,-4.852683235,16.83728154
0,0,0,0.002526744,0
-0.560932557,-0.577724804,0.484797925,0.017079872,0.090641923
-2.261642034,-2.252686704,2.127289161,0.060441318,0.591578923
-5.038315831,-5.032718033,4.815509733,0.074908502,1.460297532
-8.921182053,-8.90548301,8.64238079,0.062458129,2.695881018
-13.90350845,-13.88557487,13.62023811,0.066543318,4.302855746
-20.04911105,-20.0648101,19.62030944,-0.028470273,6.241859516
-26.31681097,-27.24609121,26.75122757,-0.786676782,8.552770191
-31.51073068,-35.55821913,34.96366083,-1.997336603,11.227108
-35.58955992,-44.90035328,44.39987464,-3.069226047,14.21680177
-38.62148069,-53.98946926,54.86500607,-3.859564029,17.31128953
-40.48903662,-61.89319286,66.33418873,-4.358552973,19.58637315
-41.26379015,-68.72170386,77.37050178,-4.0595263,21.13622972
-40.99174979,-74.45758435,87.32850826,-3.783647121,22.65708316
-41.21789623,-79.08020784,96.29128705,-3.343844718,23.64027873
-41.08468354,-82.58384476,104.0021531,-3.18891693,24.66594767
-41.08468354,-85.04240666,110.6524742,-2.908797864,25.14512488
-41.12719701,-86.35104226,116.220478,-2.847262197,25.64289801
-41.05334275,-86.57736059,120.6700683,-2.789049685,25.64381474
-41.2156617,-86.23358591,124.0648432,-2.753870076,25.61462827
-40.90105057,-86.04107209,126.3497989,-2.756677569,25.56907813
-41.07013042,-86.23014817,127.5679072,-2.644435137,25.49524106
-41.18993589,-86.37338762,127.6807799,-2.755932724,25.62221996
-41.05557729,-86.25249352,127.1725663,-2.661222801,25.57212053
-41.22574575,-86.09894083,126.9949494,-2.748312385,25.55995664
-40.90998871,-86.04680167,127.0304728,-2.708721002,25.51024109
-41.24923702,-85.87548729,127.0717257,-2.644778912,25.42739712
-41.04772777,-86.10352449,127.6618722,-2.753927372,25.52835802
-40.94470996,-86.1808738,127.2745528,-2.575622906,25.4698934
-41.23021482,-85.80157574,126.9989601,-2.746822695,25.48058479
-41.14736513,-86.28744395,127.4739421,-2.681505507,25.40985888
-41.24476795,-86.33671832,127.5197787,-2.701157959,25.62303929
-41.02309058,-85.87892504,127.0058356,-2.695944043,25.35369183
-41.13619245,-85.88522757,127.0585477,-2.626329671,25.42991814
-41.05219684,-86.17113351,127.3014818,-2.663915702,25.48607946
-41.15968372,-86.27483888,127.1444914,-2.624381614,25.44534216
-41.27610874,-86.4129217,126.9949494,-2.679958521,25.55644441
-41.18993589,-86.41521354,127.3026277,-2.653831645,25.51302566
-41.24253342,-86.20207324,127.6464024,-2.67033283,25.5243645
-41.07013042,-86.10925407,127.2109545,-2.668212886,25.45236089
-41.1137898,-86.35218818,126.9846361,-2.637960714,25.46702288
-41.19325905,-86.39458705,126.7594637,-2.713018185,25.53122853
-41.04772777,-86.0748766,126.9800525,-2.701444438,25.42847428
-41.11711296,-85.77808447,127.1101139,-2.693193846,25.34480755
-41.15521465,-86.0668552,127.5633235,-2.732040384,25.38200168
-41.16306417,-85.99638139,127.2734069,-2.716627819,25.39621676
-41.27834328,-86.03305069,127.2814283,-2.723388721,25.39412546
-41.02309058,-86.45073692,127.3272649,-2.702017396,25.44338264
-41.07568811,-86.40948396,126.8413967,-2.640539024,25.47466614
-41.16862186,-85.98950589,127.0705798,-2.766475148,25.39288787
-40.90998871,-86.08461689,127.3496103,-2.647872884,25.33914214
-41.24476795,-86.27483888,127.3352863,-2.706085396,25.39890393
-40.92677638,-86.5189189,127.5845229,-2.695944043,25.45751751
-41.04549323,-86.18545746,127.6229111,-2.631428995,25.41882567
-41.09923667,-85.75745799,126.9955223,-2.758109964,25.27361239
-41.19217043,-85.99867322,126.8167595,-2.660592547,25.28164755
-41.06566135,-86.47422819,127.2957522,-2.689297733,25.46253662
-40.94247542,-86.51032453,127.3180976,-2.613724599,25.44068401
-41.2861928,-85.94252335,127.2418942,-2.766818922,25.35521017
-41.09700214,-85.76777123,126.9433832,-2.749171822,25.24037109
-41.12834293,-86.14936112,127.067715,-2.719492608,25.29745087
-41.23244936,-86.34531268,127.3318486,-2.755646245,25.36218307
-41.09253307,-86.40375438,127.6057224,-2.725164891,25.39565526
-0.033588791,-0.023512125,0.017914041,0.002962192,0
-0.883386329,-0.886743861,0.780379976,-0.012009195,0.209989032
-2.843847368,-2.818098645,2.680382509,0.003477854,0.80815697
-5.938478363,-5.916075714,5.711208924,0.011304457,1.798399927
-10.09901139,-10.0676706,9.802333846,0.035632245,3.176535312
-15.37360356,-15.31986012,15.00301446,0.028166605,4.906352191
-21.71739227,-21.67929057,21.29638288,-0.126480433,6.978396762
-27.74095486,-29.13375797,28.68931461,-1.261303561,9.403612517
-32.64381201,-37.68211638,37.30367776,-2.224806578,12.19729743
-36.49420299,-47.47436617,46.90673688,-3.105786483,15.33618941
-39.18916727,-58.21824156,57.63840827,-3.603629512,18.67727821
-40.78347963,-69.46139238,69.43904702,-3.700688562,21.67863167
-41.28172373,-79.73395269,82.51967349,-3.23412903,24.03902298
-41.07013042,-88.88122389,95.23532583,-2.650285036,26.30413141
-41.27834328,-96.99430626,106.8973088,-2.212029619,28.19059495
-41.1137898,-103.9425654,117.5016117,-1.783629075,29.83565991
-41.10370574,-109.759233,127.1009466,-1.43684637,31.22899014
-41.11711296,-114.5468683,135.5039456,-1.173010764,32.37337593
-40.9984534,-118.1834314,142.7724882,-0.875800367,33.22129617
-41.09923667,-120.7170508,148.9804859,-0.715922224,33.86598828
-41.15298011,-122.153456,154.0482976,-0.62733149,34.18718842
-40.98951526,-122.5041062,158.1025469,-0.588284416,34.31776551
-41.11940479,-121.9151056,161.0143185,-0.606991488,34.18976673
-40.93800635,-121.6125838,162.8649721,-0.573857339,34.0083683
-41.07797994,-121.5747686,163.5966392,-0.609145809,34.09883833
-41.11711296,-121.4561664,163.2505727,-0.600253504,33.97914745
-41.11155527,-121.4166323,162.5360944,-0.583316872,34.02836452
-40.93577181,-122.0382915,162.662718,-0.527327436,34.11952211
-41.14736513,-122.1981467,163.2001524,-0.56148145,34.12513709
-41.10932073,-121.5386723,162.9560724,-0.653309396,34.10216149
-41.0499623,-121.353034,163.0288381,-0.548217478,33.86805093
-40.97605075,-122.0818363,163.016233,-0.553133455,34.08737918
-40.98836934,-122.5350459,163.0924364,-0.458755847,34.21881569
-41.15630327,-121.9832875,162.8867445,-0.573696911,34.16094696
-41.01862151,-121.651545,163.0185248,-0.503309046,33.95198925
-41.16082964,-121.7758768,163.3588618,-0.573662533,34.04985044
-40.94585587,-122.0795445,163.2706263,-0.532787724,33.98825748
-41.18208637,-121.8188487,162.8775772,-0.549031078,34.08399873
-41.05443137,-121.7134244,162.8162707,-0.560467315,33.95491133
-40.98836934,-121.3942869,162.3871253,-0.560140729,33.90437646
-41.02979419,-121.8658312,162.567607,-0.515799525,33.96023984
-40.98836934,-122.0680853,162.9022144,-0.586227498,34.04400627
-41.09362169,-121.6091461,162.6673017,-0.556840492,33.9173826
-41.0880067,-121.5948222,162.5349484,-0.594380687,33.92402891
-41.03540917,-122.1792391,162.8563778,-0.528290005,33.96293274
-40.99283841,-122.3081546,162.8025197,-0.546647573,34.1223296
-41.02309058,-121.475074,162.2169569,-0.562020031,33.88919307
-41.06004636,-121.1513528,162.4140544,-0.578085767,33.81344805
-41.06451543,-121.3765252,162.555002,-0.569984144,33.74778709
-41.03987825,-122.0417292,163.0019091,-0.519586777,33.99639348
